tic,datafqtr,cshoq,cshtrq,capxy,oiadpq,niq,xoprq,teqq,atq,epsfiq,cshoq,cshtrq,capxy,oiadpq,niq,xoprq,teqq,atq,epsfiq,gmrmexpq,gmrmrevq,hbinvfhq,hbinvludq,hbinvtq,hbloq,conm,revtq,sentiment_x,sentiment_y,SALE PRICE,Real GDP SA(billion),M2 SA(billion),M2-M1 Growth Gap(%),M2V,Prime Rate(%)
DHOXY,2010Q1,55.947,15.265,55.947,258.258,32456130.0,258.258,32456130.0,857.49,4.269,857.49,4.269,2532.596,24.856,2532.596,24.856,0.27,15.265,0.27,55.947,15.265,55.947,258.258,32456130.0,258.258,32456130.0,857.49,4.269,857.49,4.269,2532.596,24.856,2532.596,24.856,0.27
DHOXY,2010Q2,55.947,32.99,55.947,294.387,29024062.0,294.387,29024062.0,857.475,9.216,857.475,9.216,2479.844,60.822,2479.844,60.822,0.6,32.99,0.6,55.947,32.99,55.947,294.387,29024062.0,294.387,29024062.0,857.475,9.216,857.475,9.216,2479.844,60.822,2479.844,60.822,0.6
DHOXY,2010Q3,55.947,38.768,55.947,336.761,11922648.0,336.761,11922648.0,894.753,22.494,894.753,22.494,2709.109,75.704,2709.109,75.704,0.69,38.768,0.69,55.947,38.768,55.947,336.761,11922648.0,336.761,11922648.0,894.753,22.494,894.753,22.494,2709.109,75.704,2709.109,75.704,0.69
DHOXY,2010Q4,55.845,35.066,55.845,426.966,13150840.0,426.966,13150840.0,994.994,22.584,994.994,22.584,2959.135,76.409,2959.135,76.409,0.63,35.066,0.63,55.845,35.066,55.845,426.966,13150840.0,426.966,13150840.0,994.994,22.584,994.994,22.584,2959.135,76.409,2959.135,76.409,0.63
DHOXY,2011Q1,55.845,21.594,55.845,290.023,12588565.0,290.023,12588565.0,1064.076,3.827,1064.076,3.827,3130.464,46.54,3130.464,46.54,0.39,21.594,0.39,55.845,21.594,55.845,290.023,12588565.0,290.023,12588565.0,1064.076,3.827,1064.076,3.827,3130.464,46.54,3130.464,46.54,0.39
DHOXY,2011Q2,55.845,40.737,55.845,385.886,13256434.0,385.886,13256434.0,1119.401,5.844,1119.401,5.844,3265.947,80.22,3265.947,80.22,0.73,40.737,0.73,55.845,40.737,55.845,385.886,13256434.0,385.886,13256434.0,1119.401,5.844,1119.401,5.844,3265.947,80.22,3265.947,80.22,0.73
DHOXY,2011Q3,55.845,23.036,55.845,256.148,14762973.0,256.148,14762973.0,990.638,9.215,990.638,9.215,2875.146,31.747,2875.146,31.747,0.42,23.036,0.42,55.845,23.036,55.845,256.148,14762973.0,256.148,14762973.0,990.638,9.215,990.638,9.215,2875.146,31.747,2875.146,31.747,0.42
DHOXY,2011Q4,55.809,8.133,55.809,399.823,22178594.0,399.823,22178594.0,981.111,2.763,981.111,2.763,2965.544,50.765,2965.544,50.765,0.14,8.133,0.14,55.809,8.133,55.809,399.823,22178594.0,399.823,22178594.0,981.111,2.763,981.111,2.763,2965.544,50.765,2965.544,50.765,0.14
DHOXY,2012Q1,55.809,65.102,55.809,406.696,30171138.0,406.696,30171138.0,1117.404,0.643,1117.404,0.643,3530.329,68.451,3530.329,68.451,1.17,65.102,1.17,55.809,65.102,55.809,406.696,30171138.0,406.696,30171138.0,1117.404,0.643,1117.404,0.643,3530.329,68.451,3530.329,68.451,1.17
DHOXY,2012Q2,55.809,39.737,55.809,404.31,30871282.0,404.31,30871282.0,1089.355,0.986,1089.355,0.986,3707.297,100.191,3707.297,100.191,0.71,39.737,0.71,55.809,39.737,55.809,404.31,30871282.0,404.31,30871282.0,1089.355,0.986,1089.355,0.986,3707.297,100.191,3707.297,100.191,0.71
DHOXY,2012Q3,55.809,33.944,55.809,484.899,20832294.0,484.899,20832294.0,1167.509,9.513,1167.509,9.513,4052.325,111.524,4052.325,111.524,0.61,33.944,0.61,55.809,33.944,55.809,484.899,20832294.0,484.899,20832294.0,1167.509,9.513,1167.509,9.513,4052.325,111.524,4052.325,111.524,0.61
DHOXY,2012Q4,55.79,-15.731,55.79,607.091,29925319.0,607.091,29925319.0,1137.55,6.153,1137.55,6.153,3960.811,12.408,3960.811,12.408,-0.28,-15.731,-0.28,55.79,-15.731,55.79,607.091,29925319.0,607.091,29925319.0,1137.55,6.153,1137.55,6.153,3960.811,12.408,3960.811,12.408,-0.28
DHOXY,2013Q1,55.809,-15.731,55.809,607.091,40317811.0,607.091,40317811.0,1199.368,0.111,1199.368,0.111,4238.007,12.408,4238.007,12.408,-0.28,-15.731,-0.28,55.809,-15.731,55.809,607.091,40317811.0,607.091,40317811.0,1199.368,0.111,1199.368,0.111,4238.007,12.408,4238.007,12.408,-0.28
DHOXY,2013Q2,55.809,-15.731,55.809,607.091,93133103.0,607.091,93133103.0,410.341,-0.45,410.341,-0.45,3192.338,12.408,3192.338,12.408,-0.28,-15.731,-0.28,55.809,-15.731,55.809,607.091,93133103.0,607.091,93133103.0,410.341,-0.45,410.341,-0.45,3192.338,12.408,3192.338,12.408,-0.28
DHOXY,2013Q3,55.809,-15.731,55.809,607.091,85817291.0,607.091,85817291.0,69.611,-0.445,69.611,-0.445,2525.559,12.408,2525.559,12.408,-0.28,-15.731,-0.28,55.809,-15.731,55.809,607.091,85817291.0,607.091,85817291.0,69.611,-0.445,69.611,-0.445,2525.559,12.408,2525.559,12.408,-0.28
DHOXY,2013Q4,55.94,-2828.916,55.94,3861.968,30884674.0,3861.968,30884674.0,-1720.456,0.0,-1720.456,0.0,1585.256,-3673.052,1585.256,-3673.052,-50.73,-2828.916,-50.73,55.94,-2828.916,55.94,3861.968,30884674.0,3861.968,30884674.0,-1720.456,0.0,-1720.456,0.0,1585.256,-3673.052,1585.256,-3673.052,-50.73
DHOXY,2014Q1,55.94,-2828.916,55.94,3861.968,43895003.0,3861.968,43895003.0,-1720.456,0.0,-1720.456,0.0,1585.256,-3673.052,1585.256,-3673.052,-50.73,-2828.916,-50.73,55.94,-2828.916,55.94,3861.968,43895003.0,3861.968,43895003.0,-1720.456,0.0,-1720.456,0.0,1585.256,-3673.052,1585.256,-3673.052,-50.73
DHOXY,2014Q2,55.94,-283.149,55.94,85.667,18655052.0,85.667,18655052.0,-1720.456,0.0,-1720.456,0.0,1585.256,-62.452,1585.256,-62.452,-5.08,-283.149,-5.08,55.94,-283.149,55.94,85.667,18655052.0,85.667,18655052.0,-1720.456,0.0,-1720.456,0.0,1585.256,-62.452,1585.256,-62.452,-5.08
DHOXY,2014Q3,55.94,1.912,55.94,8.219,2396537.0,8.219,2396537.0,-1720.456,0.0,-1720.456,0.0,1585.256,-4.293,1585.256,-4.293,0.03,1.912,0.03,55.94,1.912,55.94,8.219,2396537.0,8.219,2396537.0,-1720.456,0.0,-1720.456,0.0,1585.256,-4.293,1585.256,-4.293,0.03
DHOXY,2014Q4,55.94,29.987,55.94,17.821,2547974.0,17.821,2547974.0,-1774.907,0.0,-1774.907,0.0,1422.466,69.567,1422.466,69.567,0.54,29.987,0.54,55.94,29.987,55.94,17.821,2547974.0,17.821,2547974.0,-1774.907,0.0,-1774.907,0.0,1422.466,69.567,1422.466,69.567,0.54
DHOXY,2015Q1,55.94,-14.139,55.94,10.555,1585018.0,10.555,1585018.0,-1774.907,0.0,-1774.907,0.0,1422.466,-5.213,1422.466,-5.213,-0.02,-14.139,-0.02,55.94,-14.139,55.94,10.555,1585018.0,10.555,1585018.0,-1774.907,0.0,-1774.907,0.0,1422.466,-5.213,1422.466,-5.213,-0.02
DHOXY,2015Q2,55.94,-8.868,55.94,11.139,924409.0,11.139,924409.0,-1774.907,0.0,-1774.907,0.0,1422.466,-5.82,1422.466,-5.82,-0.01,-8.868,-0.01,55.94,-8.868,55.94,11.139,924409.0,11.139,924409.0,-1774.907,0.0,-1774.907,0.0,1422.466,-5.82,1422.466,-5.82,-0.01
DHOXY,2015Q3,55.94,223.616,55.94,11.163,1367377.0,11.163,1367377.0,102.005,0.0,102.005,0.0,1313.163,-8.067,1313.163,-8.067,0.33,223.616,0.33,55.94,223.616,55.94,11.163,1367377.0,11.163,1367377.0,102.005,0.0,102.005,0.0,1313.163,-8.067,1313.163,-8.067,0.33
DHOXY,2015Q4,76.707,727.655,76.707,50.063,159075.5,50.063,159075.5,-440.59,0.0,-440.59,0.0,696.674,-43.692,696.674,-43.692,10.97,727.655,10.97,76.707,727.655,76.707,50.063,159075.5,50.063,159075.5,-440.59,0.0,-440.59,0.0,696.674,-43.692,696.674,-43.692,10.97
DHOXY,2016Q1,76.707,-19.292,76.707,13.415,159075.5,13.415,159075.5,-460.22,2.88,-460.22,2.88,691.458,-5.386,691.458,-5.386,-0.29,-19.292,-0.29,76.707,-19.292,76.707,13.415,159075.5,13.415,159075.5,-460.22,2.88,-460.22,2.88,691.458,-5.386,691.458,-5.386,-0.29
DHOXY,2016Q2,76.707,32.93,76.707,20.395,159075.5,20.395,159075.5,-396.515,0.068,-396.515,0.068,615.239,-5.921,615.239,-5.921,0.5,32.93,0.5,76.707,32.93,76.707,20.395,159075.5,20.395,159075.5,-396.515,0.068,-396.515,0.068,615.239,-5.921,615.239,-5.921,0.5
DHOXY,2016Q3,76.707,-32.433,76.707,19.835,159075.5,19.835,159075.5,-410.956,0.068,-410.956,0.068,565.566,-7.701,565.566,-7.701,-0.49,-32.433,-0.49,76.707,-32.433,76.707,19.835,159075.5,19.835,159075.5,-410.956,0.068,-410.956,0.068,565.566,-7.701,565.566,-7.701,-0.49
DNK,2017Q4,28.75,-18.279,28.75,51.636,,51.636,,-34.695,52.378,-34.695,52.378,174.407,-15.198,174.407,-15.198,-0.1,-18.279,-0.1,28.75,-18.279,28.75,51.636,,51.636,,-34.695,52.378,-34.695,52.378,174.407,-15.198,174.407,-15.198,-0.1
DNK,2018Q1,28.75,-25.95,28.75,69.955,,69.955,,-34.695,52.378,-34.695,52.378,174.407,-22.191,174.407,-22.191,-0.14,-25.95,-0.14,28.75,-25.95,28.75,69.955,,69.955,,-34.695,52.378,-34.695,52.378,174.407,-22.191,174.407,-22.191,-0.14
DNK,2018Q2,28.75,-37.851,28.75,98.688,,98.688,,-34.695,52.378,-34.695,52.378,174.407,-32.831,174.407,-32.831,-0.21,-37.851,-0.21,28.75,-37.851,28.75,98.688,,98.688,,-34.695,52.378,-34.695,52.378,174.407,-32.831,174.407,-32.831,-0.21
DNK,2018Q3,28.75,-54.562,28.75,145.522,,145.522,,-34.695,52.378,-34.695,52.378,174.407,-48.672,174.407,-48.672,-0.31,-54.562,-0.31,28.75,-54.562,28.75,145.522,,145.522,,-34.695,52.378,-34.695,52.378,174.407,-48.672,174.407,-48.672,-0.31
DNK,2018Q4,28.75,-80.19,28.75,198.078,,198.078,,147.335,187.771,147.335,187.771,847.594,-73.88,847.594,-73.88,-0.44,-80.19,-0.44,28.75,-80.19,28.75,198.078,,198.078,,147.335,187.771,147.335,187.771,847.594,-73.88,847.594,-73.88,-0.44
DNK,2019Q1,28.75,-121.628,28.75,262.306,,262.306,,147.335,187.771,147.335,187.771,847.594,-113.715,847.594,-113.715,-0.67,-121.628,-0.67,28.75,-121.628,28.75,262.306,,262.306,,147.335,187.771,147.335,187.771,847.594,-113.715,847.594,-113.715,-0.67
DNK,2019Q2,28.75,-116.755,28.75,317.98,,317.98,,147.335,187.771,147.335,187.771,847.594,-107.228,847.594,-107.228,-0.64,-116.755,-0.64,28.75,-116.755,28.75,317.98,,317.98,,147.335,187.771,147.335,187.771,847.594,-107.228,847.594,-107.228,-0.64
DNK,2019Q3,28.129,-113.49,28.129,332.241,,332.241,,1.816,223.256,1.816,223.256,1073.689,-102.672,1073.689,-102.672,-0.62,-113.49,-0.62,28.129,-113.49,28.129,332.241,,332.241,,1.816,223.256,1.816,223.256,1073.689,-102.672,1073.689,-102.672,-0.62
DNK,2019Q4,182.58,-141.434,182.58,400.364,,400.364,,54.438,281.782,54.438,281.782,1293.338,-128.891,1293.338,-128.891,-0.77,-141.434,-0.77,182.58,-141.434,182.58,400.364,,400.364,,54.438,281.782,54.438,281.782,1293.338,-128.891,1293.338,-128.891,-0.77
DNK,2020Q1,182.88,-173.7,182.88,378.991,4376458.0,378.991,4376458.0,38.625,281.782,38.625,281.782,1313.463,-151.429,1313.463,-151.429,-0.95,-173.7,-0.95,182.88,-173.7,182.88,378.991,4376458.0,378.991,4376458.0,38.625,281.782,38.625,281.782,1313.463,-151.429,1313.463,-151.429,-0.95
DOUG,2019Q4,,8.459,,778.95,,778.95,,204.283,8.079,204.283,8.079,488.607,-3.48,488.607,-3.48,0.11,8.459,0.11,,8.459,,778.95,,778.95,,204.283,8.079,204.283,8.079,488.607,-3.48,488.607,-3.48,0.11
NTPIF,2015Q2,39.6,0.816,39.6,2.137,11323078.0,2.137,11323078.0,310.144,0.7,310.144,0.7,369.094,-2.667,369.094,-2.667,0.02,0.816,0.02,39.6,0.816,39.6,2.137,11323078.0,2.137,11323078.0,310.144,0.7,310.144,0.7,369.094,-2.667,369.094,-2.667,0.02
NTPIF,2015Q4,36.7,-4.999,36.7,2.152,3894616.0,2.152,3894616.0,265.565,2.349,265.565,2.349,271.48,-2.496,271.48,-2.496,-0.14,-4.999,-0.14,36.7,-4.999,36.7,2.152,3894616.0,2.152,3894616.0,265.565,2.349,265.565,2.349,271.48,-2.496,271.48,-2.496,-0.14
NTPIF,2016Q1,36.7,-0.341,36.7,1.669,5093906.0,1.669,5093906.0,265.215,1.099,265.215,1.099,271.099,-2.019,271.099,-2.019,-0.01,-0.341,-0.01,36.7,-0.341,36.7,1.669,5093906.0,1.669,5093906.0,265.215,1.099,265.215,1.099,271.099,-2.019,271.099,-2.019,-0.01
NTPIF,2016Q2,36.7,-2.643,36.7,1.478,2676893.0,1.478,2676893.0,259.39,3.671,259.39,3.671,263.187,-1.506,263.187,-1.506,-0.07,-2.643,-0.07,36.7,-2.643,36.7,1.478,2676893.0,1.478,2676893.0,259.39,3.671,259.39,3.671,263.187,-1.506,263.187,-1.506,-0.07
NTPIF,2016Q3,36.4,-1.315,36.4,2.179,8856374.0,2.179,8856374.0,255.175,5.199,255.175,5.199,257.645,-1.651,257.645,-1.651,-0.04,-1.315,-0.04,36.4,-1.315,36.4,2.179,8856374.0,2.179,8856374.0,255.175,5.199,255.175,5.199,257.645,-1.651,257.645,-1.651,-0.04
NTPIF,2016Q4,36.447,-5.235,36.447,1.989,6350252.0,1.989,6350252.0,236.346,6.102,236.346,6.102,248.801,-1.415,248.801,-1.415,-0.14,-5.235,-0.14,36.447,-5.235,36.447,1.989,6350252.0,1.989,6350252.0,236.346,6.102,236.346,6.102,248.801,-1.415,248.801,-1.415,-0.14
NTPIF,2017Q1,36.5,1.814,36.5,1.908,2277321.0,1.908,2277321.0,239.491,1.521,239.491,1.521,249.558,-1.39,249.558,-1.39,0.05,1.814,0.05,36.5,1.814,36.5,1.908,2277321.0,1.908,2277321.0,239.491,1.521,239.491,1.521,249.558,-1.39,249.558,-1.39,0.05
NTPIF,2017Q2,36.6,2.085,36.6,2.795,2711242.0,2.795,2711242.0,244.255,3.1,244.255,3.1,254.699,-2.337,254.699,-2.337,0.06,2.085,0.06,36.6,2.085,36.6,2.795,2711242.0,2.795,2711242.0,244.255,3.1,244.255,3.1,254.699,-2.337,254.699,-2.337,0.06
NTPIF,2017Q3,37.1,2.522,37.1,2.003,6631896.0,2.003,6631896.0,251.719,5.005,251.719,5.005,264.128,-1.627,264.128,-1.627,0.07,2.522,0.07,37.1,2.522,37.1,2.003,6631896.0,2.003,6631896.0,251.719,5.005,251.719,5.005,264.128,-1.627,264.128,-1.627,0.07
NTPIF,2017Q4,37.551,-2.477,37.551,2.416,8040554.0,2.416,8040554.0,244.358,25.312,244.358,25.312,262.077,-2.245,262.077,-2.245,-0.07,-2.477,-0.07,37.551,-2.477,37.551,2.416,8040554.0,2.416,8040554.0,244.358,25.312,244.358,25.312,262.077,-2.245,262.077,-2.245,-0.07
NTPIF,2018Q1,37.7,2.568,37.7,4.401,6332719.0,4.401,6332719.0,255.931,4.83,255.931,4.83,272.264,-5.416,272.264,-5.416,0.07,2.568,0.07,37.7,2.568,37.7,4.401,6332719.0,4.401,6332719.0,255.931,4.83,255.931,4.83,272.264,-5.416,272.264,-5.416,0.07
NTPIF,2018Q2,37.8,-5.845,37.8,3.195,1830462.0,3.195,1830462.0,241.441,6.12,241.441,6.12,257.368,-4.155,257.368,-4.155,-0.15,-5.845,-0.15,37.8,-5.845,37.8,3.195,1830462.0,3.195,1830462.0,241.441,6.12,241.441,6.12,257.368,-4.155,257.368,-4.155,-0.15
NTPIF,2018Q3,37.8,-3.697,37.8,2.822,2112524.0,2.822,2112524.0,230.569,11.387,230.569,11.387,253.461,-3.774,253.461,-3.774,-0.1,-3.697,-0.1,37.8,-3.697,37.8,2.822,2112524.0,2.822,2112524.0,230.569,11.387,230.569,11.387,253.461,-3.774,253.461,-3.774,-0.1
NTPIF,2018Q4,38.187,-6.28,38.187,3.169,1999876.0,3.169,1999876.0,227.891,41.682,227.891,41.682,318.107,-3.55,318.107,-3.55,-0.16,-6.28,-0.16,38.187,-6.28,38.187,3.169,1999876.0,3.169,1999876.0,227.891,41.682,227.891,41.682,318.107,-3.55,318.107,-3.55,-0.16
NTPIF,2019Q1,38.2,-1.791,38.2,3.415,1084710.0,3.415,1084710.0,229.864,12.163,229.864,12.163,322.15,-3.264,322.15,-3.264,-0.05,-1.791,-0.05,38.2,-1.791,38.2,3.415,1084710.0,3.415,1084710.0,229.864,12.163,229.864,12.163,322.15,-3.264,322.15,-3.264,-0.05
NTPIF,2019Q2,38.213,-3.352,38.213,3.761,923372.0,3.761,923372.0,223.197,27.739,223.197,27.739,335.207,-3.36,335.207,-3.36,-0.09,-3.352,-0.09,38.213,-3.352,38.213,3.761,923372.0,3.761,923372.0,223.197,27.739,223.197,27.739,335.207,-3.36,335.207,-3.36,-0.09
NTPIF,2019Q3,38.442,-6.33,38.442,6.453,1660937.0,6.453,1660937.0,214.017,95.792,214.017,95.792,327.467,-6.015,327.467,-6.015,-0.17,-6.33,-0.17,38.442,-6.33,38.442,6.453,1660937.0,6.453,1660937.0,214.017,95.792,214.017,95.792,327.467,-6.015,327.467,-6.015,-0.17
NTPIF,2019Q4,38.632,-1.718,38.632,5.162,1182064.0,5.162,1182064.0,214.738,132.941,214.738,132.941,430.41,-4.696,430.41,-4.696,-0.04,-1.718,-0.04,38.632,-1.718,38.632,5.162,1182064.0,5.162,1182064.0,214.738,132.941,214.738,132.941,430.41,-4.696,430.41,-4.696,-0.04
NTPIF,2020Q1,38.935,-3.175,38.935,4.027,2528697.0,4.027,2528697.0,211.614,13.981,211.614,13.981,460.557,-3.722,460.557,-3.722,-0.08,-3.175,-0.08,38.935,-3.175,38.935,4.027,2528697.0,4.027,2528697.0,211.614,13.981,211.614,13.981,460.557,-3.722,460.557,-3.722,-0.08
NTPIF,2020Q2,38.935,-3.785,38.935,4.949,2511969.0,4.949,2511969.0,208.435,11.942,208.435,11.942,490.14,-4.489,490.14,-4.489,-0.1,-3.785,-0.1,38.935,-3.785,38.935,4.949,2511969.0,4.949,2511969.0,208.435,11.942,208.435,11.942,490.14,-4.489,490.14,-4.489,-0.1
NTPIF,2020Q3,39.198,-4.85,39.198,6.316,4091924.0,6.316,4091924.0,211.761,41.537,211.761,41.537,536.561,-5.775,536.561,-5.775,-0.12,-4.85,-0.12,39.198,-4.85,39.198,6.316,4091924.0,6.316,4091924.0,211.761,41.537,211.761,41.537,536.561,-5.775,536.561,-5.775,-0.12
NTPIF,2020Q4,39.198,27.503,39.198,32.661,6838356.0,32.661,6838356.0,248.828,0.449,248.828,0.449,701.21,34.89,701.21,34.89,0.7,27.503,0.7,39.198,27.503,39.198,32.661,6838356.0,32.661,6838356.0,248.828,0.449,248.828,0.449,701.21,34.89,701.21,34.89,0.7
NTPIF,2021Q1,39.198,25.631,39.198,31.722,12436150.0,31.722,12436150.0,271.722,0.084,271.722,0.084,664.689,36.24,664.689,36.24,0.65,25.631,0.65,39.198,25.631,39.198,31.722,12436150.0,31.722,12436150.0,271.722,0.084,271.722,0.084,664.689,36.24,664.689,36.24,0.65
NTPIF,2021Q2,39.198,-0.292,39.198,8.655,32897033.0,8.655,32897033.0,277.122,0.316,277.122,0.316,694.384,-0.306,694.384,-0.306,-0.01,-0.292,-0.01,39.198,-0.292,39.198,8.655,32897033.0,8.655,32897033.0,277.122,0.316,277.122,0.316,694.384,-0.306,694.384,-0.306,-0.01
NTPIF,2021Q3,39.258,-4.311,39.258,7.522,8340618.0,7.522,8340618.0,271.535,0.477,271.535,0.477,770.779,-3.274,770.779,-3.274,-0.11,-4.311,-0.11,39.258,-4.311,39.258,7.522,8340618.0,7.522,8340618.0,271.535,0.477,271.535,0.477,770.779,-3.274,770.779,-3.274,-0.11
NWBA,2010Q1,19.609,-0.045,19.609,0.012,140815.0,0.012,140815.0,1.004,0.0,1.004,0.0,1.316,-0.012,1.316,-0.012,0.0,-0.045,0.0,19.609,-0.045,19.609,0.012,140815.0,0.012,140815.0,1.004,0.0,1.004,0.0,1.316,-0.012,1.316,-0.012,0.0
NWBA,2010Q2,19.609,-0.072,19.609,0.015,49166.0,0.015,49166.0,0.955,0.0,0.955,0.0,1.325,-0.015,1.325,-0.015,0.0,-0.072,0.0,19.609,-0.072,19.609,0.015,49166.0,0.015,49166.0,0.955,0.0,0.955,0.0,1.325,-0.015,1.325,-0.015,0.0
NWBA,2010Q3,19.609,-0.038,19.609,0.02,23130.0,0.02,23130.0,0.911,0.0,0.911,0.0,1.308,-0.02,1.308,-0.02,0.0,-0.038,0.0,19.609,-0.038,19.609,0.02,23130.0,0.02,23130.0,0.911,0.0,0.911,0.0,1.308,-0.02,1.308,-0.02,0.0
NWBA,2010Q4,20.089,-0.438,20.089,0.523,29250.0,0.523,29250.0,0.473,0.0,0.473,0.0,0.831,-0.383,0.831,-0.383,-0.02,-0.438,-0.02,20.089,-0.438,20.089,0.523,29250.0,0.523,29250.0,0.473,0.0,0.473,0.0,0.831,-0.383,0.831,-0.383,-0.02
NWBA,2011Q1,21.009,-0.366,21.009,0.19,253926.0,0.19,253926.0,0.266,0.0,0.266,0.0,0.736,-0.19,0.736,-0.19,-0.02,-0.366,-0.02,21.009,-0.366,21.009,0.19,253926.0,0.19,253926.0,0.266,0.0,0.266,0.0,0.736,-0.19,0.736,-0.19,-0.02
NWBA,2011Q2,21.009,-0.196,21.009,0.19,316935.0,0.19,316935.0,0.2,0.0,0.2,0.0,0.65,-0.19,0.65,-0.19,-0.01,-0.196,-0.01,21.009,-0.196,21.009,0.19,316935.0,0.19,316935.0,0.2,0.0,0.2,0.0,0.65,-0.19,0.65,-0.19,-0.01
NWBA,2011Q3,24.519,-0.419,24.519,0.478,167298.0,0.478,167298.0,0.215,0.0,0.215,0.0,0.696,-0.478,0.696,-0.478,-0.02,-0.419,-0.02,24.519,-0.419,24.519,0.478,167298.0,0.478,167298.0,0.215,0.0,0.215,0.0,0.696,-0.478,0.696,-0.478,-0.02
NXLCF,2012Q1,45.43,-0.234,45.43,0.234,182825.0,0.234,182825.0,5.536,0.051,5.536,0.051,6.23,-0.234,6.23,-0.234,-0.03,-0.234,-0.03,45.43,-0.234,45.43,0.234,182825.0,0.234,182825.0,5.536,0.051,5.536,0.051,6.23,-0.234,6.23,-0.234,-0.03
NXLCF,2012Q2,45.68,-0.09,45.68,0.093,764242.0,0.093,764242.0,5.507,0.889,5.507,0.889,5.737,-0.093,5.737,-0.093,0.0,-0.09,0.0,45.68,-0.09,45.68,0.093,764242.0,0.093,764242.0,5.507,0.889,5.507,0.889,5.737,-0.093,5.737,-0.093,0.0
NXLCF,2012Q3,45.68,-0.082,45.68,0.084,482293.0,0.084,482293.0,5.426,1.152,5.426,1.152,5.515,-0.084,5.515,-0.084,0.0,-0.082,0.0,45.68,-0.082,45.68,0.084,482293.0,0.084,482293.0,5.426,1.152,5.426,1.152,5.515,-0.084,5.515,-0.084,0.0
NXLCF,2012Q4,45.68,-0.111,45.68,0.108,1282677.0,0.108,1282677.0,5.314,1.371,5.314,1.371,5.402,-0.108,5.402,-0.108,0.0,-0.111,0.0,45.68,-0.111,45.68,0.108,1282677.0,0.108,1282677.0,5.314,1.371,5.314,1.371,5.402,-0.108,5.402,-0.108,0.0
NXLCF,2013Q1,45.68,-0.068,45.68,0.095,699500.0,0.095,699500.0,5.243,0.825,5.243,0.825,5.384,-0.095,5.384,-0.095,0.0,-0.068,0.0,45.68,-0.068,45.68,0.095,699500.0,0.095,699500.0,5.243,0.825,5.243,0.825,5.384,-0.095,5.384,-0.095,0.0
NXLCF,2013Q2,45.93,-0.124,45.93,0.119,1164160.0,0.119,1164160.0,5.183,0.987,5.183,0.987,5.266,-0.119,5.266,-0.119,0.0,-0.124,0.0,45.93,-0.124,45.93,0.119,1164160.0,0.119,1164160.0,5.183,0.987,5.183,0.987,5.266,-0.119,5.266,-0.119,0.0
NXLCF,2013Q3,45.93,-4.639,45.93,4.638,438000.0,4.638,438000.0,0.544,1.156,0.544,1.156,0.625,-4.638,0.625,-4.638,-0.1,-4.639,-0.1,45.93,-4.639,45.93,4.638,438000.0,4.638,438000.0,0.544,1.156,0.544,1.156,0.625,-4.638,0.625,-4.638,-0.1
NXLCF,2013Q4,45.93,-0.103,45.93,0.106,1269601.0,0.106,1269601.0,0.441,1.176,0.441,1.176,0.548,-0.106,0.548,-0.106,0.0,-0.103,0.0,45.93,-0.103,45.93,0.106,1269601.0,0.106,1269601.0,0.441,1.176,0.441,1.176,0.548,-0.106,0.548,-0.106,0.0
NXLCF,2014Q1,45.93,-0.06,45.93,0.065,414021.0,0.065,414021.0,0.381,0.005,0.381,0.005,0.495,-0.065,0.495,-0.065,0.0,-0.06,0.0,45.93,-0.06,45.93,0.065,414021.0,0.065,414021.0,0.381,0.005,0.381,0.005,0.495,-0.065,0.495,-0.065,0.0
NXLCF,2014Q2,45.93,-0.056,45.93,0.052,424200.0,0.052,424200.0,0.325,0.005,0.325,0.005,0.454,-0.052,0.454,-0.052,0.0,-0.056,0.0,45.93,-0.056,45.93,0.052,424200.0,0.052,424200.0,0.325,0.005,0.325,0.005,0.454,-0.052,0.454,-0.052,0.0
NXLCF,2014Q3,45.93,-0.015,45.93,0.018,460790.0,0.018,460790.0,0.31,0.005,0.31,0.005,0.444,-0.018,0.444,-0.018,0.0,-0.015,0.0,45.93,-0.015,45.93,0.018,460790.0,0.018,460790.0,0.31,0.005,0.31,0.005,0.444,-0.018,0.444,-0.018,0.0
NXLCF,2014Q4,45.93,-0.06,45.93,0.067,155993.0,0.067,155993.0,0.25,0.005,0.25,0.005,0.385,-0.067,0.385,-0.067,0.0,-0.06,0.0,45.93,-0.06,45.93,0.067,155993.0,0.067,155993.0,0.25,0.005,0.25,0.005,0.385,-0.067,0.385,-0.067,0.0
NXLCF,2015Q1,4.593,-0.014,4.593,0.008,201050.0,0.008,201050.0,0.236,0.0,0.236,0.0,0.397,-0.008,0.397,-0.008,0.0,-0.014,0.0,4.593,-0.014,4.593,0.008,201050.0,0.008,201050.0,0.236,0.0,0.236,0.0,0.397,-0.008,0.397,-0.008,0.0
NXLCF,2015Q2,4.593,-0.015,4.593,0.011,400900.0,0.011,400900.0,0.221,0.0,0.221,0.0,0.389,-0.011,0.389,-0.011,0.0,-0.015,0.0,4.593,-0.015,4.593,0.011,400900.0,0.011,400900.0,0.221,0.0,0.221,0.0,0.389,-0.011,0.389,-0.011,0.0
NXLCF,2015Q3,4.593,0.015,4.593,0.008,384300.0,0.008,384300.0,0.236,0.0,0.236,0.0,0.385,-0.008,0.385,-0.008,0.0,0.015,0.0,4.593,0.015,4.593,0.008,384300.0,0.008,384300.0,0.236,0.0,0.236,0.0,0.385,-0.008,0.385,-0.008,0.0
